CustomerID,Gender,Age,Tenure,ContractType,InternetService,MonthlyCharges,TotalCharges,PaymentMethod,TechSupport,StreamingTV,OnlineSecurity,PaperlessBilling,Churn
CUST07546,Female,56,8,Month-to-month,DSL,40.84,203.81,Electronic check,No,No,No,Yes,1
CUST07547,Male,69,44,One year,Fiber optic,30.95,1390.98,Bank transfer,No,Yes,Yes,Yes,0
CUST07548,Male,26,59,Month-to-month,DSL,53.99,3168.61,Bank transfer,Yes,No,No,Yes,0
CUST07549,Female,58,27,Month-to-month,DSL,53.91,1557.12,Mailed check,No,No,Yes,No,1
CUST07550,Male,25,2,One year,DSL,44.16,120.04,Electronic check,No,No,No,No,0
CUST07551,Female,31,50,Two year,Fiber optic,71.21,3574.86,Bank transfer,Yes,Yes,No,Yes,0
CUST07552,Male,50,7,Month-to-month,DSL,59.12,411.72,Electronic check,Yes,Yes,Yes,No,0
CUST07553,Female,40,69,One year,Fiber optic,64.18,4373.74,Electronic check,No,Yes,No,No,0
CUST07554,Male,38,58,One year,DSL,61.7,3645.45,Bank transfer,No,Yes,Yes,No,0
CUST07555,Female,72,60,Month-to-month,Fiber optic,66.23,4026.66,Mailed check,No,No,No,Yes,1
CUST07556,Female,29,57,Month-to-month,No,36.05,2064.73,Mailed check,No,Yes,No,No,0
CUST07557,Male,74,69,One year,Fiber optic,51.11,3419.64,Bank transfer,No,No,No,No,0
CUST07558,Female,19,11,Month-to-month,Fiber optic,64.64,751.71,Credit card,No,No,Yes,Yes,1
CUST07559,Male,30,8,Two year,DSL,66.56,357.97,Electronic check,No,Yes,No,No,0
CUST07560,Female,79,48,One year,Fiber optic,73.08,3442.98,Credit card,Yes,Yes,Yes,Yes,0
CUST07561,Female,76,16,Month-to-month,No,36.26,603.87,Mailed check,No,Yes,Yes,Yes,0
CUST07562,Female,21,53,Two year,DSL,41.67,2185.36,Electronic check,Yes,No,Yes,No,0
CUST07563,Male,37,43,Month-to-month,Fiber optic,59.41,2603.57,Bank transfer,Yes,No,No,Yes,1
CUST07564,Female,67,31,Two year,DSL,37.26,1132.39,Mailed check,Yes,No,Yes,Yes,0
CUST07565,Male,68,34,Month-to-month,DSL,58.22,1951.61,Mailed check,No,No,Yes,Yes,0
CUST07566,Female,65,48,One year,Fiber optic,57.72,2715.9,Mailed check,No,Yes,No,Yes,0
CUST07567,Male,76,53,Month-to-month,No,37.56,1921.66,Bank transfer,No,No,Yes,Yes,1
CUST07568,Male,31,15,One year,DSL,50.14,810.85,Bank transfer,Yes,No,No,No,0
CUST07569,Male,47,11,Month-to-month,Fiber optic,49.66,587.6,Credit card,No,Yes,No,Yes,1
CUST07570,Female,46,7,Month-to-month,No,25.2,171.6,Bank transfer,Yes,No,Yes,Yes,1
CUST07571,Male,25,20,Month-to-month,Fiber optic,69.94,1341.61,Credit card,No,No,No,Yes,0
CUST07572,Female,29,47,Two year,Fiber optic,61.92,2880.1,Electronic check,No,Yes,No,Yes,1
CUST07573,Male,58,7,Month-to-month,DSL,49.27,269.85,Electronic check,No,No,No,Yes,1
CUST07574,Male,55,27,One year,No,45.38,1228.28,Electronic check,Yes,No,No,Yes,0
CUST07575,Male,43,9,One year,DSL,59.11,572.77,Mailed check,No,No,No,No,0
CUST07576,Male,67,51,Two year,No,38.85,1941.11,Mailed check,No,No,No,Yes,0
CUST07577,Female,19,14,Month-to-month,DSL,26.95,305.49,Mailed check,No,Yes,No,Yes,1
CUST07578,Male,72,3,Two year,Fiber optic,46.84,124.71,Bank transfer,Yes,Yes,No,No,1
CUST07579,Male,57,61,Month-to-month,DSL,35.82,2138.36,Bank transfer,No,Yes,Yes,No,1
CUST07580,Female,73,3,One year,Fiber optic,72.27,186.19,Credit card,No,No,No,Yes,0
CUST07581,Male,31,40,One year,DSL,56.19,2287.52,Mailed check,Yes,No,No,Yes,0
CUST07582,Male,23,54,Month-to-month,No,47.83,2541.01,Bank transfer,No,No,No,No,0
CUST07583,Male,59,27,Month-to-month,DSL,26.14,704.96,Electronic check,No,No,No,No,1
CUST07584,Male,57,46,Month-to-month,Fiber optic,65.55,3019.28,Electronic check,No,Yes,No,Yes,1
CUST07585,Female,79,8,Month-to-month,DSL,40.42,331.23,Bank transfer,Yes,Yes,No,Yes,1
CUST07586,Female,48,1,Two year,Fiber optic,99.81,66.68,Electronic check,No,No,No,Yes,1
CUST07587,Male,34,66,Month-to-month,Fiber optic,54.66,3617.51,Electronic check,No,No,No,No,0
CUST07588,Female,42,47,Two year,No,45.2,2103.16,Credit card,Yes,No,Yes,No,0
CUST07589,Female,78,68,Month-to-month,Fiber optic,62.19,4189.84,Electronic check,No,No,No,Yes,1
CUST07590,Male,49,27,Two year,DSL,51.1,1402.5,Mailed check,No,No,No,Yes,0
CUST07591,Female,29,13,One year,DSL,61.91,765.38,Bank transfer,No,No,No,No,0
CUST07592,Male,66,45,One year,Fiber optic,89.87,4087.47,Bank transfer,No,Yes,No,No,0
CUST07593,Female,30,12,Month-to-month,Fiber optic,57.6,661.48,Mailed check,Yes,Yes,Yes,Yes,0
CUST07594,Female,36,15,Month-to-month,Fiber optic,68.51,1019.56,Electronic check,No,No,Yes,No,1
CUST07595,Female,61,39,Month-to-month,DSL,31.18,1127.74,Credit card,Yes,No,No,Yes,1
CUST07596,Male,65,71,Month-to-month,Fiber optic,69.61,4910.92,Credit card,Yes,No,No,Yes,0
CUST07597,Female,42,29,One year,No,26.81,709.85,Mailed check,No,Yes,No,Yes,0
CUST07598,Male,48,64,One year,DSL,46.69,3028.41,Electronic check,No,No,Yes,Yes,0
CUST07599,Male,76,57,Month-to-month,DSL,59.45,3313.48,Mailed check,No,No,Yes,Yes,1
CUST07600,Female,54,47,Month-to-month,Fiber optic,55.19,2638.66,Credit card,No,Yes,No,Yes,1
CUST07601,Male,42,48,Month-to-month,DSL,54.62,2660.55,Electronic check,Yes,Yes,No,No,1
CUST07602,Female,33,1,Month-to-month,Fiber optic,55.56,13.05,Mailed check,No,No,Yes,Yes,1
CUST07603,Male,74,13,Month-to-month,Fiber optic,47.35,565.12,Mailed check,No,Yes,No,No,1
CUST07604,Male,55,16,One year,No,26.48,390.18,Electronic check,Yes,No,No,Yes,0
CUST07605,Female,60,30,Month-to-month,Fiber optic,61.72,1811.61,Credit card,Yes,Yes,No,No,1
CUST07606,Female,66,9,One year,Fiber optic,44.74,400.73,Electronic check,Yes,Yes,Yes,No,0
CUST07607,Female,75,69,Month-to-month,DSL,72.23,4957.3,Credit card,No,No,No,Yes,1
CUST07608,Female,40,36,One year,DSL,55.01,1982.02,Bank transfer,Yes,No,No,No,0
CUST07609,Male,31,63,Month-to-month,Fiber optic,43.09,2700.84,Credit card,No,Yes,Yes,Yes,1
CUST07610,Male,23,29,One year,Fiber optic,47.74,1445.05,Credit card,No,No,Yes,Yes,1
CUST07611,Male,42,33,Month-to-month,Fiber optic,81.76,2732.14,Bank transfer,Yes,Yes,No,No,1
CUST07612,Female,40,17,Month-to-month,Fiber optic,83.06,1375.25,Mailed check,No,No,No,Yes,1
CUST07613,Male,79,62,Month-to-month,DSL,58.63,3660.25,Mailed check,No,Yes,No,No,0
CUST07614,Female,77,48,Two year,DSL,54.94,2593.59,Credit card,No,No,No,Yes,0
CUST07615,Male,60,55,One year,DSL,40,2148.29,Bank transfer,Yes,No,No,No,0
CUST07616,Female,29,57,Month-to-month,Fiber optic,57.12,3277.2,Bank transfer,No,Yes,No,Yes,1
CUST07617,Male,30,26,Month-to-month,Fiber optic,56.94,1536.89,Electronic check,No,No,No,Yes,1
CUST07618,Male,53,54,Month-to-month,DSL,51.21,2798.11,Credit card,No,Yes,Yes,Yes,0
CUST07619,Female,56,18,Month-to-month,Fiber optic,71.35,1309.58,Bank transfer,Yes,No,Yes,No,1
CUST07620,Male,51,22,One year,Fiber optic,80.68,1842.68,Mailed check,Yes,No,No,No,1
CUST07621,Female,23,46,One year,Fiber optic,56.73,2626.8,Bank transfer,Yes,Yes,Yes,Yes,0
CUST07622,Male,55,65,Two year,Fiber optic,27.17,1758.11,Bank transfer,Yes,Yes,Yes,Yes,0
CUST07623,Male,67,50,Two year,DSL,59.54,2982.39,Bank transfer,Yes,Yes,Yes,Yes,0
CUST07624,Female,79,27,One year,Fiber optic,96.8,2568.68,Bank transfer,No,Yes,No,No,0
CUST07625,Female,69,56,Month-to-month,Fiber optic,53.23,2973.36,Mailed check,No,Yes,Yes,No,1
CUST07626,Male,57,57,Month-to-month,Fiber optic,74.83,4312.74,Bank transfer,No,Yes,No,Yes,0
CUST07627,Male,25,14,Month-to-month,Fiber optic,57.39,785.86,Credit card,Yes,Yes,No,Yes,0
CUST07628,Male,78,15,Month-to-month,Fiber optic,84.23,1301.21,Bank transfer,Yes,No,No,No,1
CUST07629,Male,25,46,One year,No,51.12,2456.16,Mailed check,No,Yes,Yes,Yes,0
CUST07630,Male,57,62,Two year,Fiber optic,65.49,3997.44,Credit card,Yes,Yes,Yes,No,0
CUST07631,Male,50,11,Two year,DSL,35.72,335.27,Bank transfer,No,Yes,Yes,Yes,0
CUST07632,Female,51,42,Month-to-month,DSL,71.65,3090.67,Mailed check,No,No,Yes,No,1
CUST07633,Female,61,28,Month-to-month,DSL,29.83,948.06,Credit card,Yes,No,Yes,Yes,1
CUST07634,Female,32,48,One year,DSL,37.94,1781.03,Bank transfer,No,Yes,No,Yes,0
CUST07635,Male,53,2,One year,DSL,55.46,91.1,Bank transfer,No,No,Yes,Yes,0
CUST07636,Male,77,68,Month-to-month,Fiber optic,62.83,4320.85,Bank transfer,No,No,No,No,1
CUST07637,Male,74,59,One year,DSL,45.52,2762.99,Credit card,No,No,No,Yes,0
CUST07638,Female,52,65,One year,Fiber optic,65.51,4275.88,Electronic check,No,No,No,Yes,0
CUST07639,Female,63,25,Month-to-month,Fiber optic,76.21,1912.88,Bank transfer,No,Yes,No,No,1
CUST07640,Male,39,70,Month-to-month,Fiber optic,53.85,3695.95,Mailed check,No,No,No,Yes,1
CUST07641,Male,40,68,Two year,No,42.71,2878.08,Electronic check,No,No,Yes,No,0
CUST07642,Female,57,46,One year,DSL,52.61,2386.05,Bank transfer,No,No,Yes,Yes,0
CUST07643,Female,62,41,Month-to-month,Fiber optic,67.57,2765.11,Mailed check,Yes,Yes,Yes,Yes,1
CUST07644,Female,72,30,One year,DSL,50.71,1574.72,Bank transfer,Yes,Yes,No,Yes,0
CUST07645,Male,68,21,One year,Fiber optic,55.9,1202.09,Mailed check,No,No,No,Yes,0
CUST07646,Male,39,16,Two year,Fiber optic,83.15,1318.99,Bank transfer,Yes,No,Yes,Yes,1
CUST07647,Male,22,19,Month-to-month,DSL,42.61,756.5,Mailed check,No,No,No,Yes,1
CUST07648,Female,48,7,Two year,DSL,51.1,378.2,Mailed check,No,Yes,Yes,No,1
CUST07649,Female,30,48,Month-to-month,Fiber optic,75.87,3612.52,Electronic check,Yes,No,No,Yes,0
CUST07650,Male,45,37,One year,Fiber optic,85.98,3229.55,Electronic check,Yes,No,No,Yes,0
CUST07651,Male,75,52,One year,Fiber optic,72.02,3750.81,Credit card,Yes,No,No,No,0
CUST07652,Female,37,27,Month-to-month,DSL,43.6,1233.33,Mailed check,No,No,No,Yes,1
CUST07653,Male,50,28,Month-to-month,Fiber optic,62.46,1803.93,Mailed check,No,No,Yes,Yes,1
CUST07654,Female,33,71,Two year,DSL,53.24,3830.28,Electronic check,No,Yes,No,No,0
CUST07655,Female,79,10,One year,No,29.48,332.17,Credit card,No,Yes,Yes,No,0
CUST07656,Male,46,46,Month-to-month,Fiber optic,75.7,3444.08,Mailed check,No,No,Yes,No,1
CUST07657,Female,40,44,Month-to-month,DSL,55.71,2421.81,Bank transfer,No,No,No,No,0
CUST07658,Male,41,17,Month-to-month,DSL,37.08,616.42,Bank transfer,No,Yes,No,Yes,0
CUST07659,Female,51,49,Month-to-month,Fiber optic,70.14,3422.81,Credit card,Yes,No,No,Yes,1
CUST07660,Female,24,48,Two year,DSL,69.01,3300.3,Mailed check,No,No,No,Yes,0
CUST07661,Male,55,21,One year,No,43.06,938.52,Mailed check,No,No,Yes,Yes,0
CUST07662,Female,54,44,Two year,Fiber optic,77.41,3481.98,Electronic check,No,Yes,No,Yes,0
CUST07663,Male,78,60,Month-to-month,DSL,53.38,3165.41,Electronic check,No,Yes,No,Yes,0
CUST07664,Male,21,20,One year,DSL,44.71,927.99,Mailed check,Yes,No,No,Yes,0
CUST07665,Female,51,70,Month-to-month,Fiber optic,77.72,5477.5,Bank transfer,No,No,Yes,Yes,1
CUST07666,Male,59,60,One year,Fiber optic,72.7,4331.89,Electronic check,Yes,No,No,Yes,0
CUST07667,Male,39,35,Month-to-month,Fiber optic,50.94,1751.18,Bank transfer,Yes,No,No,Yes,0
CUST07668,Male,22,23,Month-to-month,DSL,53.04,1247.71,Bank transfer,No,No,Yes,No,0
CUST07669,Male,67,31,Month-to-month,DSL,49.38,1494.17,Bank transfer,Yes,Yes,No,Yes,0
CUST07670,Male,59,58,Month-to-month,Fiber optic,82.33,4828.03,Bank transfer,No,No,No,Yes,1
CUST07671,Male,40,4,One year,Fiber optic,86.32,340.72,Credit card,No,No,Yes,Yes,0
CUST07672,Female,71,15,One year,DSL,57.38,913.41,Credit card,No,Yes,No,Yes,0
CUST07673,Male,77,10,One year,DSL,43.42,532.45,Electronic check,No,Yes,No,No,0
CUST07674,Female,32,34,Two year,Fiber optic,61.27,2099.79,Mailed check,No,No,Yes,Yes,1
CUST07675,Female,48,41,Month-to-month,Fiber optic,31.71,1310.72,Credit card,No,Yes,Yes,No,1
CUST07676,Male,76,9,Month-to-month,DSL,65.42,526.8,Mailed check,No,No,Yes,Yes,1
CUST07677,Female,26,7,One year,Fiber optic,64.74,482.69,Electronic check,No,Yes,No,No,0
CUST07678,Female,60,25,Month-to-month,DSL,54.64,1341.53,Bank transfer,No,No,No,No,1
CUST07679,Male,75,2,Month-to-month,DSL,50.85,44.52,Mailed check,Yes,No,No,No,1
CUST07680,Male,70,58,One year,Fiber optic,45.42,2619.29,Credit card,Yes,No,No,Yes,0
CUST07681,Male,42,2,Month-to-month,Fiber optic,88,227.88,Mailed check,No,No,No,No,1
CUST07682,Female,42,37,Month-to-month,DSL,59.24,2143.02,Credit card,No,No,No,No,1
CUST07683,Female,78,1,Month-to-month,DSL,45.96,114.01,Mailed check,No,No,Yes,No,1
CUST07684,Male,66,16,Month-to-month,DSL,54.3,952.61,Credit card,No,No,No,Yes,1
CUST07685,Male,38,35,Month-to-month,Fiber optic,51.75,1888.67,Bank transfer,Yes,No,No,Yes,1
CUST07686,Female,26,1,Month-to-month,DSL,42.14,10.89,Mailed check,Yes,No,Yes,Yes,1
CUST07687,Female,72,33,Month-to-month,DSL,39.61,1348.34,Electronic check,No,No,No,No,0
CUST07688,Female,65,26,Month-to-month,DSL,58.5,1567.63,Mailed check,No,No,No,No,0
CUST07689,Female,55,36,Month-to-month,Fiber optic,68.29,2425.92,Credit card,No,No,No,Yes,0
CUST07690,Male,39,70,One year,Fiber optic,70.34,4966.92,Mailed check,No,No,No,No,0
CUST07691,Female,60,21,Month-to-month,DSL,63.28,1315.95,Electronic check,No,No,No,No,1
CUST07692,Female,40,67,Month-to-month,Fiber optic,84.06,5665.13,Bank transfer,No,Yes,No,Yes,0
CUST07693,Female,66,13,Month-to-month,DSL,45.49,636.42,Mailed check,No,No,Yes,Yes,1
CUST07694,Female,21,22,Month-to-month,Fiber optic,29.68,589.68,Bank transfer,No,Yes,No,Yes,1
CUST07695,Male,46,43,Month-to-month,DSL,54.84,2403.73,Bank transfer,No,No,No,No,1
CUST07696,Male,32,64,Month-to-month,DSL,28.11,1795.61,Bank transfer,No,No,No,Yes,1
CUST07697,Female,18,60,One year,DSL,47.38,2853.07,Credit card,Yes,No,Yes,No,0
CUST07698,Female,71,54,One year,Fiber optic,96.01,5199.23,Mailed check,No,Yes,Yes,Yes,0
CUST07699,Male,47,70,Two year,Fiber optic,73.37,5131.47,Mailed check,No,Yes,Yes,No,0
CUST07700,Male,46,49,Month-to-month,Fiber optic,42.69,2008.49,Electronic check,No,No,No,Yes,1
CUST07701,Female,37,11,Month-to-month,DSL,52.74,589.91,Bank transfer,No,No,Yes,Yes,1
CUST07702,Female,50,14,Month-to-month,DSL,43.32,558.07,Credit card,No,Yes,No,No,1
CUST07703,Male,58,16,One year,Fiber optic,74.34,1286.85,Credit card,Yes,Yes,No,Yes,1
CUST07704,Male,61,33,Month-to-month,Fiber optic,73.48,2388.31,Electronic check,No,Yes,Yes,Yes,0
CUST07705,Male,53,34,Month-to-month,No,44.57,1608.19,Mailed check,No,No,No,No,1
CUST07706,Male,77,38,Month-to-month,Fiber optic,73.62,2841.83,Mailed check,No,No,No,Yes,0
CUST07707,Male,39,54,One year,DSL,39.82,2158.26,Credit card,Yes,No,Yes,Yes,0
CUST07708,Male,30,58,Two year,Fiber optic,78.39,4519.46,Credit card,No,No,No,Yes,0
CUST07709,Female,24,4,Two year,DSL,31.15,135.57,Electronic check,No,No,No,No,0
CUST07710,Male,25,29,Month-to-month,Fiber optic,50.08,1453.92,Credit card,Yes,Yes,No,No,0
CUST07711,Male,45,3,Month-to-month,DSL,56.54,160.06,Credit card,Yes,No,No,Yes,0
CUST07712,Male,62,14,One year,DSL,48.44,646.4,Electronic check,No,No,Yes,No,0
CUST07713,Male,60,34,Month-to-month,DSL,38.39,1290.44,Bank transfer,No,No,No,Yes,1
CUST07714,Female,26,54,Month-to-month,Fiber optic,58.19,3197.55,Credit card,No,No,Yes,Yes,1
CUST07715,Female,42,65,One year,Fiber optic,72.67,4699.15,Mailed check,No,No,No,No,0
CUST07716,Male,73,59,One year,Fiber optic,59.03,3574.69,Bank transfer,Yes,Yes,Yes,Yes,0
CUST07717,Female,33,23,Two year,Fiber optic,66.09,1613.82,Credit card,Yes,Yes,Yes,Yes,0
CUST07718,Female,27,21,Month-to-month,No,35.34,743.46,Bank transfer,Yes,No,Yes,Yes,1
CUST07719,Female,28,43,Month-to-month,DSL,67.65,2914.87,Credit card,Yes,Yes,No,No,0
CUST07720,Female,48,31,Month-to-month,Fiber optic,52.49,1550.15,Mailed check,No,Yes,No,No,0
CUST07721,Female,29,50,One year,Fiber optic,72.27,3565.25,Credit card,Yes,Yes,No,Yes,0
CUST07722,Female,77,2,One year,Fiber optic,67.9,161.7,Mailed check,Yes,No,No,Yes,1
CUST07723,Male,48,69,One year,DSL,39.71,2709.64,Credit card,Yes,Yes,Yes,Yes,0
CUST07724,Male,31,31,Two year,DSL,40.58,1139.3,Credit card,No,Yes,No,Yes,0
CUST07725,Male,68,1,One year,DSL,46.75,28.87,Bank transfer,No,No,Yes,No,0
CUST07726,Male,61,58,Month-to-month,No,40.79,2372.58,Electronic check,Yes,No,Yes,No,0
CUST07727,Male,49,13,One year,Fiber optic,65.85,984.35,Mailed check,Yes,Yes,Yes,No,0
CUST07728,Female,67,50,One year,DSL,50.92,2513.09,Bank transfer,No,No,Yes,Yes,0
CUST07729,Male,70,10,Month-to-month,Fiber optic,68.53,670.52,Electronic check,No,Yes,Yes,Yes,1
CUST07730,Male,34,9,Month-to-month,DSL,61.41,573.48,Bank transfer,No,No,Yes,Yes,1
CUST07731,Female,52,57,One year,DSL,54.87,3175.17,Mailed check,Yes,No,No,Yes,0
CUST07732,Female,18,33,Month-to-month,Fiber optic,79.34,2608.33,Electronic check,No,Yes,No,No,0
CUST07733,Male,46,52,One year,DSL,36.43,1924.84,Electronic check,No,No,Yes,Yes,0
CUST07734,Female,68,27,Month-to-month,DSL,54.02,1448.32,Electronic check,Yes,No,No,Yes,1
CUST07735,Female,78,17,Two year,Fiber optic,62.82,1124.14,Mailed check,No,No,Yes,Yes,0
CUST07736,Female,21,25,Month-to-month,Fiber optic,87.98,2242.48,Mailed check,No,No,No,Yes,1
CUST07737,Female,40,6,Month-to-month,No,27.46,226.18,Bank transfer,No,Yes,Yes,Yes,0
CUST07738,Male,45,44,Month-to-month,DSL,34.69,1563.95,Credit card,No,Yes,No,Yes,0
CUST07739,Female,33,44,Month-to-month,DSL,63.72,2807.67,Credit card,No,No,No,Yes,0
CUST07740,Male,29,70,Month-to-month,DSL,55.47,3949.63,Credit card,No,No,No,Yes,1
CUST07741,Male,70,34,Month-to-month,Fiber optic,56.07,1826.95,Credit card,No,No,Yes,No,1
CUST07742,Female,38,51,One year,DSL,78.9,3933.47,Bank transfer,No,Yes,Yes,Yes,0
CUST07743,Female,62,20,Month-to-month,DSL,61.54,1309.35,Mailed check,No,No,No,Yes,0
CUST07744,Female,34,27,One year,DSL,47.89,1334,Bank transfer,No,No,No,No,0
CUST07745,Male,57,43,One year,Fiber optic,99.12,4208.92,Electronic check,No,Yes,No,Yes,1
CUST07746,Female,30,55,One year,DSL,47.69,2660.2,Mailed check,No,Yes,No,Yes,0
CUST07747,Female,69,9,Month-to-month,DSL,53.41,559.6,Mailed check,No,No,Yes,Yes,1
CUST07748,Female,75,22,Month-to-month,Fiber optic,47.46,1162.46,Credit card,No,Yes,Yes,Yes,0
CUST07749,Female,49,47,Month-to-month,DSL,57.72,2690.65,Bank transfer,No,No,No,Yes,0
CUST07750,Female,54,51,Two year,DSL,49.28,2448.91,Credit card,No,No,No,No,0
CUST07751,Male,67,14,Two year,DSL,71.21,1040.46,Mailed check,No,Yes,No,Yes,0
CUST07752,Female,32,54,Month-to-month,Fiber optic,66.76,3615.14,Credit card,No,No,No,Yes,1
CUST07753,Female,29,42,Month-to-month,DSL,53.31,2176.54,Electronic check,No,Yes,Yes,Yes,1
CUST07754,Female,78,49,Month-to-month,DSL,39.81,1911.43,Mailed check,Yes,No,No,No,0
CUST07755,Male,66,5,Month-to-month,DSL,62.93,325.27,Electronic check,No,No,No,Yes,0
CUST07756,Female,74,32,Month-to-month,No,41.67,1292.89,Mailed check,Yes,No,No,Yes,1
CUST07757,Male,32,61,One year,DSL,34.56,2068.56,Credit card,No,Yes,Yes,Yes,0
CUST07758,Male,51,54,Month-to-month,Fiber optic,106.41,5777.85,Mailed check,No,No,No,Yes,1
CUST07759,Female,23,38,One year,Fiber optic,62.09,2377.83,Mailed check,No,No,Yes,Yes,0
CUST07760,Female,34,11,Two year,DSL,37.33,415.28,Bank transfer,Yes,No,No,Yes,1
CUST07761,Female,65,30,One year,DSL,44.91,1390.49,Bank transfer,No,No,Yes,Yes,0
CUST07762,Male,66,52,Month-to-month,Fiber optic,66.5,3539.49,Electronic check,Yes,Yes,No,No,1
CUST07763,Male,74,33,Month-to-month,Fiber optic,66.33,2198.22,Bank transfer,No,Yes,No,Yes,0
CUST07764,Male,37,40,Month-to-month,Fiber optic,76.69,2902.03,Mailed check,No,No,No,No,1
CUST07765,Male,26,9,Two year,Fiber optic,82.37,732.7,Bank transfer,No,No,No,Yes,1
CUST07766,Male,76,51,Month-to-month,DSL,66.77,3476.39,Credit card,Yes,Yes,No,Yes,1
CUST07767,Male,22,56,Month-to-month,Fiber optic,92.62,5253.17,Bank transfer,Yes,Yes,No,No,0
CUST07768,Female,40,2,Month-to-month,DSL,58.89,118.96,Electronic check,No,No,Yes,No,1
CUST07769,Female,50,56,Month-to-month,Fiber optic,66.46,3691.36,Mailed check,Yes,No,No,No,0
CUST07770,Male,55,32,One year,Fiber optic,57.32,1805.45,Credit card,No,No,Yes,No,0
CUST07771,Female,73,6,Month-to-month,DSL,59.78,379.2,Credit card,No,No,No,Yes,1
CUST07772,Female,31,3,Month-to-month,DSL,59.5,84.9,Electronic check,No,No,No,No,0
CUST07773,Male,34,38,Month-to-month,DSL,71.92,2792.3,Bank transfer,No,Yes,Yes,No,0
CUST07774,Male,74,47,Month-to-month,Fiber optic,63.28,2999.37,Mailed check,Yes,No,No,Yes,1
CUST07775,Female,36,15,One year,Fiber optic,47.15,648.54,Electronic check,No,Yes,No,Yes,0
CUST07776,Male,50,37,Month-to-month,Fiber optic,61.49,2245.17,Credit card,No,No,No,Yes,1
CUST07777,Male,18,3,Month-to-month,Fiber optic,53.94,101.35,Credit card,Yes,Yes,No,Yes,1
CUST07778,Female,30,3,One year,DSL,34.95,88.69,Credit card,No,Yes,No,Yes,1
CUST07779,Male,63,26,One year,DSL,31.16,797.4,Electronic check,Yes,No,No,Yes,0
CUST07780,Female,44,16,Month-to-month,DSL,39.67,627.91,Credit card,No,No,No,Yes,1
CUST07781,Female,23,69,Month-to-month,DSL,28.23,1969.6,Mailed check,No,No,No,Yes,0
CUST07782,Female,76,53,Month-to-month,Fiber optic,36.44,1923.27,Credit card,Yes,Yes,No,Yes,1
CUST07783,Female,23,7,Month-to-month,Fiber optic,71.64,447.68,Electronic check,Yes,No,Yes,No,1
CUST07784,Female,50,52,Month-to-month,Fiber optic,72.88,3787.78,Electronic check,Yes,Yes,Yes,No,1
CUST07785,Male,47,4,Month-to-month,Fiber optic,76.91,278.26,Credit card,Yes,No,No,No,1
CUST07786,Male,63,68,Two year,DSL,58.59,3945.52,Electronic check,No,Yes,Yes,No,0
CUST07787,Male,52,46,Month-to-month,DSL,31.74,1447.39,Bank transfer,No,No,No,No,0
CUST07788,Male,40,39,One year,DSL,64.66,2559.48,Electronic check,Yes,No,No,Yes,0
CUST07789,Female,27,6,One year,Fiber optic,56.84,334.28,Bank transfer,Yes,No,No,Yes,1
CUST07790,Female,68,11,Two year,Fiber optic,96.17,1113.35,Electronic check,No,No,No,Yes,1
CUST07791,Male,36,24,Month-to-month,DSL,52.42,1272.38,Electronic check,No,Yes,No,No,0
CUST07792,Female,68,27,Two year,Fiber optic,76.68,2093.77,Electronic check,No,No,Yes,Yes,0
CUST07793,Male,45,42,Two year,Fiber optic,86.28,3590.15,Credit card,No,Yes,No,Yes,1
CUST07794,Male,40,46,Month-to-month,DSL,51.14,2279.84,Electronic check,No,Yes,Yes,Yes,1
CUST07795,Male,21,48,Month-to-month,Fiber optic,85.31,4046.33,Mailed check,Yes,Yes,No,Yes,1
CUST07796,Female,37,53,Month-to-month,Fiber optic,81.99,4383.75,Credit card,Yes,No,No,Yes,1
CUST07797,Female,36,17,One year,DSL,45.78,812.63,Bank transfer,Yes,No,Yes,No,0
CUST07798,Female,59,26,Month-to-month,Fiber optic,76.63,2083.66,Mailed check,No,No,Yes,Yes,1
CUST07799,Female,44,71,Month-to-month,DSL,53.2,3841.11,Mailed check,No,No,Yes,Yes,1
CUST07800,Male,74,5,One year,Fiber optic,91.5,403.38,Mailed check,Yes,No,No,Yes,0
CUST07801,Female,51,68,Month-to-month,No,42.72,2992.06,Mailed check,No,No,No,Yes,0
